2019-04-03 18:43:23,853: agent_0             : MainProcess                     : MainThread     : INFO    : python.interpreter   version: 2.7.5 (default, May 31 2018, 09:45:54) [GCC 4.8.5 20150623 (Red Hat 4.8.5-28)]
2019-04-03 18:43:23,870: agent_0             : MainProcess                     : MainThread     : INFO    :                      pid/tid: 34624/MainThread
2019-04-03 18:43:24,599: agent_0             : MainProcess                     : MainThread     : INFO    : using database mongodb://user:user@ds223760.mlab.com:23760/adaptivity
2019-04-03 18:43:24,601: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations from /ccs/home/jdakka/radical.pilot.sandbox/re.session.login3.jdakka.017989.0013/pilot.0000/rp_install/lib/python2.7/site-packages/radical/pilot/configs/resource_yale.json
2019-04-03 18:43:24,603: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for yale.grace_ssh
2019-04-03 18:43:24,604: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for yale.grace_ssh (None)
2019-04-03 18:43:24,604: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations from /ccs/home/jdakka/radical.pilot.sandbox/re.session.login3.jdakka.017989.0013/pilot.0000/rp_install/lib/python2.7/site-packages/radical/pilot/configs/resource_xsede.json
2019-04-03 18:43:24,645: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.stampede2_ssh
2019-04-03 18:43:24,646: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.stampede2_ssh (68)
2019-04-03 18:43:24,646: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.supermic_ssh
2019-04-03 18:43:24,646: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.supermic_ssh (20)
2019-04-03 18:43:24,646: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.trestles_ssh
2019-04-03 18:43:24,647: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.trestles_ssh (None)
2019-04-03 18:43:24,647: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.comet_orte
2019-04-03 18:43:24,647: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.comet_orte (24)
2019-04-03 18:43:24,648: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.gordon_ssh
2019-04-03 18:43:24,648: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.gordon_ssh (None)
2019-04-03 18:43:24,648: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.lonestar_ssh
2019-04-03 18:43:24,649: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.lonestar_ssh (None)
2019-04-03 18:43:24,649: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.supermic_spark
2019-04-03 18:43:24,649: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.supermic_spark (20)
2019-04-03 18:43:24,649: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.greenfield
2019-04-03 18:43:24,650: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.greenfield (15)
2019-04-03 18:43:24,650: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.supermic_ortelib
2019-04-03 18:43:24,650: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.supermic_ortelib (20)
2019-04-03 18:43:24,650: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.bridges
2019-04-03 18:43:24,651: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.bridges (None)
2019-04-03 18:43:24,651: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.supermic_orte
2019-04-03 18:43:24,652: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.supermic_orte (20)
2019-04-03 18:43:24,652: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.wrangler_spark
2019-04-03 18:43:24,652: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.wrangler_spark (None)
2019-04-03 18:43:24,652: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.comet_spark
2019-04-03 18:43:24,653: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.comet_spark (24)
2019-04-03 18:43:24,653: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.wrangler_yarn
2019-04-03 18:43:24,654: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.wrangler_yarn (None)
2019-04-03 18:43:24,654: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.wrangler_ssh
2019-04-03 18:43:24,654: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.wrangler_ssh (None)
2019-04-03 18:43:24,654: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.comet_ssh
2019-04-03 18:43:24,655: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.comet_ssh (24)
2019-04-03 18:43:24,655: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.comet_ortelib
2019-04-03 18:43:24,655: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.comet_ortelib (24)
2019-04-03 18:43:24,655: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for xsede.blacklight_ssh
2019-04-03 18:43:24,656: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for xsede.blacklight_ssh (16)
2019-04-03 18:43:24,656: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations from /ccs/home/jdakka/radical.pilot.sandbox/re.session.login3.jdakka.017989.0013/pilot.0000/rp_install/lib/python2.7/site-packages/radical/pilot/configs/resource_vtarc_dt.json
2019-04-03 18:43:24,661: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for vtarc_dt.stampede_ssh
2019-04-03 18:43:24,661: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for vtarc_dt.stampede_ssh (None)
2019-04-03 18:43:24,661: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations from /ccs/home/jdakka/radical.pilot.sandbox/re.session.login3.jdakka.017989.0013/pilot.0000/rp_install/lib/python2.7/site-packages/radical/pilot/configs/resource_stfc.json
2019-04-03 18:43:24,665: agent_0             : MainProcess                     : MainThread     : INFO    : Load resource configurations for stfc.joule_runjob
2019-04-03 18:43:24,665: agent_0             : MainProcess                     : MainThread     : DEBUG   : read rcfg for stfc.joule_runjob (None)
